user_id,signup_date,acquisition_channel,device_type,country,plan_type,funnel_stage,session_count,session_duration_min,features_used,support_tickets,user_feedback,satisfaction_score,upgraded,churned,onboarding_completed,bugs_reported,referral_count,trial_days_left,last_active_days
5214,2025-04-08,Referral,Desktop,India,Basic,First Feature Use,6.0,52.0,5.0,0.0,Decent but not great,3.2,0,0,1,3.0,1.0,3.0,15.0
5215,2025-12-24,Paid,Mobile,USA,Premium,Upgrade,18.0,,14.0,0.0,Helped our team productivity,4.8,1,0,1,2.0,0.0,0.0,12.0
5216,2025-04-24,Referral,Mobile,India,Free,Sign-up,3.0,20.0,1.0,0.0,Nothing exceptional,3.1,0,1,0,0.0,0.0,0.0,5.0
5217,2025-05-31,Referral,Desktop,India,Free,Onboarding,3.0,34.0,1.0,0.0,Haven't used all features yet,,0,1,1,1.0,1.0,0.0,6.0
5218,2025-11-26,Paid,Mobile,India,Free,First Feature Use,11.0,48.0,3.0,2.0,Customer support was excellent,4.6,0,1,1,1.0,0.0,0.0,2.0
5219,2025-02-24,Paid,Tablet,USA,Free,First Feature Use,8.0,55.0,5.0,0.0,Ok for basic use,4.0,0,1,1,1.0,0.0,0.0,6.0
5220,2025-12-26,Organic,Mobile,USA,Free,Sign-up,2.0,24.0,1.0,0.0,Data sync is unreliable,1.1,0,1,0,1.0,0.0,0.0,3.0
5221,2026-04-14,Organic,Desktop,USA,Free,First Feature Use,10.0,62.0,3.0,1.0,The dashboard analytics are extremely useful,4.7,0,1,1,,0.0,0.0,18.0
5222,2025-06-24,Organic,Desktop,Germany,Premium,Upgrade,24.0,94.0,7.0,0.0,Simple and effective design,4.2,1,0,1,0.0,0.0,0.0,22.0
5223,2025-06-20,Organic,Mobile,Germany,Free,First Feature Use,9.0,41.0,4.0,1.0,The dashboard analytics are extremely useful,4.6,0,1,1,0.0,0.0,0.0,6.0
5224,2025-02-17,Paid,Mobile,USA,Free,First Feature Use,11.0,44.0,3.0,1.0,Helped our team productivity,4.6,0,1,1,0.0,0.0,0.0,16.0
5225,2025-10-30,Organic,Desktop,USA,Free,Onboarding,3.0,43.0,2.0,1.0,Similar to other tools,3.0,0,1,1,0.0,1.0,0.0,9.0
5226,2026-02-25,Referral,Mobile,India,Free,Landing,1.0,12.0,0.0,0.0,Export functionality is limited,1.1,0,1,0,0.0,0.0,0.0,1.0
5227,2025-03-07,Organic,Desktop,India,Free,Landing,1.0,6.0,0.0,0.0,Support response time is slow,2.1,0,1,0,0.0,0.0,0.0,4.0
5228,2026-04-29,Organic,Mobile,India,Free,Onboarding,4.0,43.0,2.0,1.0,Ok for basic use,2.7,0,1,1,2.0,0.0,0.0,6.0
5229,2025-05-15,Referral,Mobile,USA,Free,Onboarding,3.0,39.0,3.0,0.0,Still evaluating whether premium is worth it,3.9,0,1,1,,1.0,0.0,11.0
5230,2025-12-08,Paid,Mobile,USA,Free,Onboarding,3.0,40.0,1.0,1.0,"Works as expected, nothing special",2.8,0,1,1,1.0,2.0,0.0,11.0
5231,2026-01-15,Organic,Mobile,USA,Premium,Upgrade,18.0,114.0,19.0,0.0,The mobile app is surprisingly good,4.5,1,0,1,1.0,0.0,0.0,3.0
5232,2025-05-01,Paid,Mobile,USA,Free,First Feature Use,8.0,54.0,7.0,0.0,Still exploring features,2.8,0,1,1,0.0,0.0,0.0,19.0
5233,2026-04-29,Organic,Tablet,India,Free,Landing,2.0,12.0,0.0,1.0,Email notifications are spammy,2.4,0,1,0,0.0,0.0,0.0,2.0
5234,2025-09-19,Referral,Mobile,UK,Free,First Feature Use,6.0,59.0,5.0,1.0,Not sure if I'll continue,3.7,0,1,1,2.0,0.0,0.0,11.0
5235,2025-08-13,Paid,Tablet,India,Free,Landing,1.0,6.0,0.0,0.0,Cannot customize reports enough,2.5,0,1,0,0.0,0.0,0.0,1.0
5236,2025-06-19,Organic,Tablet,USA,Free,Sign-up,3.0,21.0,0.0,0.0,Average experience so far,4.0,0,1,0,0.0,0.0,0.0,4.0
5237,2025-01-07,Paid,Tablet,UK,Free,Sign-up,4.0,18.0,0.0,0.0,Nothing exceptional,2.9,0,1,0,0.0,,0.0,6.0
5238,2025-01-23,Referral,Mobile,UK,Free,Sign-up,4.0,13.0,0.0,0.0,Will decide after trial ends,3.9,0,1,0,0.0,0.0,0.0,6.0
5239,2026-03-05,Paid,Desktop,USA,Premium,Upgrade,12.0,147.0,17.0,0.0,Very intuitive UI,4.6,1,0,1,0.0,0.0,0.0,26.0
5240,2026-04-27,Referral,Mobile,UK,Free,Landing,2.0,9.0,0.0,0.0,Mobile UI is cluttered,2.0,0,1,0,0.0,0.0,0.0,4.0
5241,2026-02-11,Organic,Mobile,UK,Free,Landing,2.0,5.0,0.0,0.0,Mobile UI is cluttered,1.2,0,1,0,0.0,0.0,0.0,5.0
5242,2025-11-25,Referral,Desktop,Germany,Premium,Upgrade,10.0,144.0,9.0,0.0,The API documentation is clear,4.9,1,0,1,0.0,0.0,0.0,25.0
5243,2025-07-14,Paid,Mobile,USA,Basic,Onboarding,7.0,29.0,3.0,0.0,Ok for basic use,3.6,0,0,1,0.0,0.0,12.0,12.0
5244,2026-03-23,Paid,Tablet,India,Basic,First Feature Use,10.0,43.0,4.0,1.0,Love the reporting features,4.6,0,0,1,1.0,0.0,3.0,9.0
5245,2026-04-23,Organic,Desktop,Canada,Free,First Feature Use,6.0,33.0,3.0,2.0,Still evaluating whether premium is worth it,2.7,0,1,1,0.0,1.0,0.0,18.0
5246,2025-10-22,Referral,Mobile,India,Free,Onboarding,5.0,40.0,3.0,1.0,Will decide after trial ends,3.5,0,1,1,0.0,0.0,0.0,12.0
5247,2025-11-16,Paid,Mobile,India,Free,Sign-up,3.0,16.0,0.0,0.0,Needs a few more integrations,3.2,0,1,0,0.0,0.0,0.0,8.0
5248,2025-05-02,Referral,Desktop,USA,Free,First Feature Use,8.0,50.0,5.0,0.0,Works most of the time,3.0,0,1,1,0.0,0.0,0.0,12.0
5249,2026-03-27,Organic,Desktop,UK,Free,Sign-up,2.0,22.0,1.0,0.0,No dark mode,1.8,0,1,0,0.0,0.0,0.0,2.0
5250,2025-12-12,Organic,Desktop,India,Free,Sign-up,3.0,23.0,0.0,0.0,Could be better but not terrible,2.6,0,1,0,0.0,1.0,0.0,1.0
5251,2025-03-17,,Mobile,UK,Free,Landing,2.0,5.0,0.0,0.0,Missing key features compared to competitors,2.2,0,1,0,0.0,0.0,0.0,1.0
5252,2025-12-09,Paid,Mobile,USA,Free,Sign-up,2.0,20.0,1.0,1.0,Steep learning curve,1.4,0,1,0,0.0,0.0,0.0,8.0
5253,2025-05-23,Paid,Mobile,Germany,Free,Onboarding,4.0,36.0,2.0,0.0,It's fine for now,2.6,0,1,1,2.0,2.0,0.0,11.0
5254,2025-08-29,Paid,Mobile,UK,Free,Onboarding,3.0,32.0,2.0,1.0,Similar to other tools,3.6,0,1,1,0.0,0.0,0.0,4.0
5255,2025-11-01,Paid,Mobile,Canada,Free,First Feature Use,8.0,55.0,3.0,2.0,No strong opinion yet,4.0,0,1,1,0.0,0.0,0.0,11.0
5256,2025-04-17,Referral,Mobile,UK,Basic,First Feature Use,6.0,40.0,6.0,0.0,Ok for basic use,3.5,0,0,1,0.0,1.0,4.0,7.0
5257,2026-03-22,Organic,Mobile,India,Basic,Onboarding,7.0,21.0,3.0,0.0,Haven't used all features yet,2.8,0,0,1,0.0,0.0,9.0,8.0
5258,2025-04-18,Organic,Desktop,India,Free,Sign-up,2.0,20.0,1.0,0.0,Missing basic integrations,1.7,0,1,0,0.0,0.0,0.0,7.0
5259,2025-12-23,Referral,Desktop,India,Free,Sign-up,3.0,14.0,1.0,0.0,Ok for basic use,3.8,0,1,0,0.0,0.0,0.0,9.0
5260,2025-08-14,Paid,Mobile,USA,Free,Sign-up,2.0,24.0,1.0,0.0,Frequent downtime,1.6,0,1,0,0.0,0.0,0.0,6.0
5261,2025-12-20,Paid,Desktop,USA,Basic,Upgrade,13.0,106.0,13.0,1.0,Reporting module saves a lot of time,4.7,1,0,1,0.0,0.0,0.0,3.0
5262,2025-09-09,Paid,Desktop,UK,Basic,Onboarding,6.0,27.0,2.0,0.0,Haven't used all features yet,2.8,0,0,1,1.0,0.0,5.0,10.0
5263,2025-03-04,Paid,Mobile,Germany,Free,Landing,1.0,10.0,0.0,0.0,Feature X is broken for weeks,2.1,0,1,0,2.0,0.0,0.0,3.0
5264,2025-12-30,Organic,Mobile,UK,Basic,First Feature Use,11.0,44.0,7.0,3.0,Customer support was excellent,4.6,0,1,1,0.0,0.0,2.0,4.0
5265,2025-07-08,Paid,Mobile,USA,Free,First Feature Use,6.0,67.0,6.0,1.0,Learning curve is medium,3.0,0,1,1,2.0,0.0,0.0,5.0
5266,2025-12-10,Referral,Mobile,USA,Basic,Onboarding,3.0,31.0,3.0,0.0,Standard SaaS experience,3.0,0,0,1,0.0,0.0,6.0,10.0
5267,2025-05-07,Paid,Mobile,UK,Basic,First Feature Use,5.0,39.0,6.0,1.0,Learning curve is medium,4.0,0,0,1,,0.0,5.0,19.0
5268,2025-04-15,Organic,Mobile,UK,Basic,Upgrade,22.0,71.0,18.0,0.0,Automated reports are a lifesaver,4.1,1,0,1,1.0,0.0,0.0,1.0
5269,2025-05-16,Paid,Desktop,Canada,Free,Landing,2.0,6.0,0.0,1.0,Missing basic integrations,1.7,0,1,0,0.0,0.0,0.0,3.0
5270,2025-10-15,Organic,Desktop,UK,Free,Landing,1.0,12.0,0.0,0.0,Dashboard loads slowly,1.8,0,1,0,0.0,0.0,0.0,4.0
5271,2025-03-23,Organic,Mobile,USA,Basic,First Feature Use,10.0,53.0,3.0,0.0,Mobile experience is smooth,4.7,0,0,1,0.0,1.0,7.0,16.0
5272,2025-11-13,Referral,Desktop,UK,Free,First Feature Use,11.0,49.0,3.0,0.0,The API documentation is clear,4.4,0,1,1,1.0,0.0,0.0,15.0
5273,2025-12-13,Organic,Desktop,India,Free,Sign-up,3.0,21.0,,1.0,It's fine for now,2.6,0,1,0,0.0,0.0,0.0,3.0
5274,2025-11-10,Referral,Mobile,UK,Free,Onboarding,6.0,24.0,3.0,1.0,Could be better but not terrible,3.1,0,1,1,0.0,0.0,0.0,13.0
5275,2026-01-10,Organic,Tablet,USA,Free,Landing,2.0,11.0,0.0,0.0,Trial period too short,1.8,0,1,0,0.0,0.0,0.0,2.0
5276,2025-02-04,Paid,Mobile,USA,Free,Sign-up,4.0,12.0,0.0,0.0,Not blown away but not disappointed,2.7,0,1,0,0.0,1.0,0.0,2.0
5277,2025-09-06,Paid,Tablet,India,Free,Landing,1.0,8.0,0.0,1.0,Missing key features compared to competitors,2.2,0,1,0,0.0,0.0,0.0,6.0
5278,2026-04-15,Organic,Mobile,USA,Free,Landing,2.0,12.0,0.0,0.0,Mobile UI is cluttered,1.6,0,1,0,1.0,0.0,0.0,5.0
5279,2025-04-21,Paid,Mobile,USA,Basic,Onboarding,6.0,32.0,3.0,0.0,Basic features work fine so far,3.2,0,0,1,0.0,0.0,8.0,12.0
5280,2025-12-23,Referral,Desktop,USA,Basic,Onboarding,3.0,33.0,1.0,0.0,Not blown away but not disappointed,3.4,0,0,1,0.0,0.0,8.0,9.0
5281,2025-08-15,Paid,Tablet,Germany,Free,Onboarding,7.0,31.0,3.0,0.0,"Works as expected, nothing special",3.9,0,1,1,0.0,0.0,0.0,4.0
5282,2026-03-27,Paid,Mobile,USA,Free,Onboarding,4.0,25.0,1.0,0.0,Not blown away but not disappointed,2.7,0,1,1,0.0,0.0,0.0,12.0
5283,2025-11-30,Referral,Desktop,India,Basic,Upgrade,24.0,84.0,16.0,1.0,Feature updates are frequent and useful,4.9,1,0,1,0.0,1.0,0.0,19.0
5284,2026-01-19,Organic,Desktop,UK,Basic,Onboarding,4.0,35.0,2.0,2.0,It's fine for now,3.3,0,0,1,1.0,0.0,9.0,1.0
5285,2026-04-22,Organic,Mobile,UK,Free,Sign-up,3.0,13.0,0.0,2.0,Ok for basic use,3.2,0,1,0,0.0,0.0,0.0,7.0
5286,2025-07-11,Organic,Mobile,India,Free,Landing,1.0,13.0,0.0,0.0,Too many steps during setup process,1.2,0,1,0,1.0,0.0,0.0,1.0
5287,2025-05-11,Paid,Mobile,USA,Free,Sign-up,2.0,20.0,,1.0,Billing system is confusing,1.7,0,1,0,0.0,0.0,0.0,2.0
5288,2025-05-26,Referral,Mobile,USA,Free,First Feature Use,10.0,67.0,7.0,0.0,Best SaaS tool I've used,4.4,0,1,1,0.0,1.0,0.0,14.0
5289,2026-02-19,Paid,Desktop,USA,Free,Landing,1.0,11.0,0.0,0.0,Customer support unhelpful,1.3,0,1,0,0.0,0.0,0.0,2.0
5290,2025-05-25,Referral,Tablet,UK,Basic,Onboarding,7.0,35.0,1.0,0.0,Average experience so far,3.0,0,0,1,1.0,0.0,8.0,9.0
5291,2026-04-17,Paid,Desktop,Germany,Free,First Feature Use,5.0,58.0,7.0,1.0,Could be better but not terrible,3.9,0,1,1,4.0,0.0,0.0,18.0
5292,2025-12-26,Organic,Tablet,Germany,Free,Onboarding,7.0,31.0,2.0,0.0,Decent but not great,3.6,0,1,1,0.0,0.0,0.0,9.0
5293,2025-12-15,Organic,Mobile,India,Free,Landing,1.0,8.0,0.0,1.0,The onboarding tutorial was confusing,1.2,0,1,0,0.0,0.0,0.0,3.0
5294,2026-02-02,Referral,Mobile,Germany,Premium,Upgrade,24.0,93.0,7.0,0.0,Helped our team productivity,4.0,1,0,1,1.0,,0.0,12.0
5295,2025-12-19,Organic,Desktop,Canada,Free,First Feature Use,11.0,34.0,7.0,0.0,Integration with Slack was seamless,4.9,0,1,1,0.0,0.0,0.0,4.0
5296,2025-11-03,Paid,Desktop,India,Free,Landing,1.0,9.0,0.0,0.0,Too many steps during setup process,1.3,0,1,0,1.0,0.0,0.0,2.0
5297,2025-08-04,Organic,Mobile,USA,Free,Landing,2.0,13.0,0.0,0.0,Trial period too short,2.1,0,1,0,0.0,0.0,0.0,4.0
5298,2025-08-12,Organic,Mobile,USA,Basic,Onboarding,4.0,24.0,2.0,0.0,Will evaluate again next month,3.8,0,0,1,,0.0,5.0,1.0
5299,2026-02-21,Paid,Desktop,Germany,Free,Onboarding,3.0,39.0,2.0,0.0,Not blown away but not disappointed,2.7,0,1,1,1.0,0.0,0.0,6.0
5300,2025-06-02,Organic,Mobile,India,Free,Landing,1.0,13.0,0.0,0.0,Customer support unhelpful,1.3,0,1,0,,0.0,0.0,4.0
5301,2025-06-13,Referral,Mobile,India,Free,First Feature Use,6.0,61.0,5.0,1.0,Similar to other tools,3.1,0,1,1,1.0,1.0,0.0,9.0
5302,2026-01-19,Organic,Desktop,USA,Free,First Feature Use,7.0,44.0,7.0,1.0,Still evaluating whether premium is worth it,2.9,0,1,1,,0.0,0.0,18.0
5303,2026-01-26,Paid,Tablet,USA,Free,Sign-up,3.0,11.0,0.0,0.0,No strong opinion yet,3.9,0,1,0,0.0,0.0,0.0,8.0
5304,2026-02-05,Paid,Desktop,USA,Premium,Upgrade,13.0,105.0,12.0,0.0,The dashboard analytics are extremely useful,4.4,1,0,1,0.0,0.0,0.0,8.0
5305,2026-03-17,Paid,Desktop,USA,Free,Onboarding,4.0,42.0,1.0,1.0,"Works as expected, nothing special",3.9,0,1,1,1.0,0.0,0.0,5.0
5306,2025-11-22,Referral,Mobile,Germany,Free,Onboarding,6.0,33.0,3.0,0.0,Decent but not great,3.0,0,1,1,0.0,1.0,0.0,8.0
5307,2025-05-14,Organic,Desktop,USA,Free,Landing,1.0,12.0,0.0,0.0,Email notifications are spammy,1.5,0,1,0,2.0,0.0,0.0,5.0
5308,2025-09-09,Organic,Mobile,UK,Free,Landing,1.0,14.0,0.0,0.0,Trial period too short,2.5,0,1,0,0.0,0.0,0.0,4.0
5309,2026-05-01,Organic,Tablet,USA,Free,Onboarding,5.0,42.0,3.0,0.0,Decent but not great,2.5,0,1,1,1.0,0.0,0.0,4.0
5310,2025-11-17,Referral,Mobile,USA,Free,First Feature Use,11.0,37.0,4.0,0.0,Best SaaS tool I've used,4.5,0,1,1,1.0,0.0,0.0,10.0
5311,2026-04-07,Referral,Desktop,USA,Free,Landing,,7.0,0.0,0.0,Cannot customize reports enough,2.5,0,1,0,0.0,0.0,0.0,1.0
5312,2025-07-22,Organic,Desktop,Canada,Free,First Feature Use,10.0,37.0,4.0,2.0,Love the reporting features,4.7,0,1,1,1.0,2.0,0.0,18.0
5313,2025-05-27,Paid,Mobile,India,Free,First Feature Use,7.0,45.0,6.0,1.0,Ok for basic use,2.7,0,1,1,1.0,0.0,0.0,7.0
5314,2025-10-09,Organic,Tablet,India,Free,Onboarding,3.0,30.0,1.0,0.0,Good enough for my use case,3.9,0,1,1,1.0,1.0,0.0,5.0
5315,2025-06-14,Organic,Mobile,Germany,Free,Sign-up,4.0,11.0,0.0,0.0,Still evaluating whether premium is worth it,3.3,0,1,0,0.0,0.0,0.0,1.0
5316,2025-05-22,Paid,Mobile,Canada,Free,Onboarding,6.0,32.0,3.0,2.0,Still evaluating whether premium is worth it,2.6,0,1,1,1.0,0.0,0.0,8.0
5317,2025-02-20,Organic,Mobile,USA,Free,Onboarding,3.0,41.0,1.0,0.0,Not sure if I'll continue,4.0,0,1,1,0.0,0.0,0.0,3.0
5318,2025-06-16,Paid,Desktop,USA,Free,Onboarding,6.0,24.0,2.0,1.0,Standard SaaS experience,2.9,0,1,1,3.0,1.0,0.0,9.0
5319,2025-05-16,Paid,Desktop,USA,Free,Landing,2.0,6.0,0.0,0.0,Email notifications are spammy,2.0,0,1,0,,0.0,0.0,6.0
5320,2026-03-10,Paid,Mobile,USA,Basic,Upgrade,21.0,61.0,19.0,0.0,Customer support was excellent,4.1,1,0,1,1.0,0.0,,29.0
5321,2025-02-22,Paid,Mobile,USA,Free,Sign-up,,18.0,1.0,0.0,Still exploring features,3.3,0,1,0,0.0,0.0,0.0,2.0
5322,2025-03-17,Paid,Tablet,USA,Free,First Feature Use,7.0,42.0,4.0,0.0,Basic features work fine so far,3.0,0,1,1,2.0,1.0,0.0,11.0
5323,2025-08-05,Paid,Mobile,USA,Free,First Feature Use,10.0,59.0,4.0,1.0,Reporting module saves a lot of time,4.2,0,1,1,1.0,0.0,0.0,17.0
5324,2025-02-01,Organic,Desktop,Germany,Free,Onboarding,4.0,32.0,3.0,0.0,Still exploring features,2.7,0,1,1,0.0,0.0,0.0,7.0
5325,2025-02-05,Paid,Desktop,India,Free,First Feature Use,9.0,46.0,4.0,0.0,Reporting module saves a lot of time,4.6,0,1,1,1.0,0.0,0.0,13.0
5326,2026-01-04,Organic,Desktop,USA,Basic,First Feature Use,,47.0,3.0,0.0,Highly recommend to other teams,4.8,0,0,1,1.0,1.0,3.0,2.0
5327,2026-04-03,Organic,Desktop,India,Free,Sign-up,2.0,18.0,0.0,0.0,Dashboard loads slowly,1.9,0,1,0,0.0,0.0,0.0,2.0
5328,2025-06-30,Paid,Mobile,India,Free,Onboarding,6.0,29.0,2.0,1.0,Could be better but not terrible,3.7,0,1,1,1.0,0.0,0.0,4.0
5329,2025-06-03,Referral,Tablet,USA,Basic,First Feature Use,,59.0,7.0,0.0,Learning curve is medium,3.0,0,0,1,1.0,0.0,3.0,6.0
5330,2026-03-19,Organic,Mobile,India,Basic,First Feature Use,6.0,59.0,4.0,1.0,Basic features work fine so far,2.8,0,0,1,1.0,0.0,6.0,15.0
5331,2025-02-08,Organic,Mobile,USA,Free,Landing,1.0,8.0,0.0,0.0,Cannot customize reports enough,1.9,0,1,0,1.0,0.0,0.0,5.0
5332,2025-11-07,Organic,Mobile,USA,Free,Landing,2.0,9.0,0.0,0.0,Pricing too high for small businesses,2.1,0,1,0,0.0,0.0,0.0,6.0
5333,2026-02-17,Organic,Tablet,UK,Free,Landing,2.0,,0.0,0.0,App crashes during report export,1.2,0,1,0,0.0,0.0,0.0,4.0
5334,2026-02-20,Paid,Desktop,USA,Basic,First Feature Use,5.0,53.0,6.0,0.0,No strong opinion yet,3.5,0,0,1,1.0,0.0,1.0,18.0
5335,2025-08-21,Organic,Mobile,USA,Free,Onboarding,6.0,23.0,2.0,0.0,Will evaluate again next month,3.0,0,1,1,0.0,1.0,0.0,7.0
5336,2025-05-29,Referral,Desktop,USA,Free,First Feature Use,7.0,69.0,3.0,0.0,Not blown away but not disappointed,3.4,0,1,1,0.0,0.0,0.0,13.0
5337,2026-01-20,Paid,Mobile,Germany,Free,Sign-up,4.0,11.0,0.0,0.0,Ok for basic use,2.5,0,1,0,1.0,0.0,0.0,8.0
5338,2025-12-03,Paid,Tablet,India,Free,First Feature Use,10.0,51.0,7.0,1.0,Helped our team productivity,4.5,0,1,1,3.0,0.0,0.0,5.0
5339,2025-12-20,Paid,Mobile,India,Free,Landing,1.0,7.0,0.0,0.0,Dashboard loads slowly,1.5,0,1,0,0.0,0.0,0.0,5.0
5340,2026-04-06,Organic,Desktop,India,Free,Landing,2.0,7.0,0.0,0.0,Too many bugs on mobile,1.9,0,1,0,0.0,0.0,0.0,5.0
5341,2025-06-17,Organic,Desktop,India,Free,Landing,1.0,12.0,0.0,0.0,Pricing too high for small businesses,2.4,0,1,0,0.0,0.0,0.0,1.0
5342,2025-09-21,Paid,Mobile,USA,Basic,Upgrade,17.0,101.0,11.0,2.0,Integration with Slack was seamless,4.9,1,0,1,0.0,0.0,0.0,14.0
5343,2025-09-21,Organic,Desktop,Germany,Free,Sign-up,4.0,15.0,1.0,1.0,Will decide after trial ends,2.8,0,1,0,0.0,0.0,0.0,5.0
5344,2025-07-05,Paid,Mobile,India,Free,Landing,2.0,7.0,0.0,0.0,Data sync is unreliable,2.4,0,1,0,0.0,0.0,0.0,4.0
5345,2025-02-18,Organic,Desktop,USA,Free,Sign-up,4.0,14.0,1.0,0.0,Good enough for my use case,3.1,0,1,0,0.0,0.0,0.0,2.0
5346,2025-10-13,Organic,Desktop,UK,Free,Sign-up,2.0,13.0,0.0,0.0,App crashes during report export,1.9,0,1,0,1.0,1.0,0.0,6.0
5347,2025-04-27,Organic,Desktop,UK,Free,Onboarding,5.0,32.0,3.0,0.0,Learning curve is medium,3.6,0,1,1,0.0,0.0,0.0,4.0
5348,2025-01-15,Organic,Mobile,USA,Free,First Feature Use,8.0,55.0,3.0,1.0,Works most of the time,3.8,0,1,1,0.0,0.0,0.0,
5349,2025-04-10,Referral,Tablet,USA,Free,Sign-up,2.0,19.0,1.0,0.0,Trial period too short,1.8,0,1,0,0.0,0.0,0.0,3.0
5350,2025-11-05,Organic,Mobile,USA,Free,Onboarding,5.0,34.0,1.0,0.0,Good enough for my use case,3.8,0,1,1,0.0,,0.0,4.0
5351,2026-01-05,Referral,Desktop,Germany,Free,Landing,2.0,11.0,0.0,1.0,Export functionality is limited,2.1,0,1,0,0.0,0.0,0.0,2.0
5352,2025-12-15,Paid,Desktop,USA,Free,First Feature Use,5.0,44.0,7.0,0.0,It's fine for now,2.7,0,1,1,1.0,0.0,0.0,9.0
5353,2025-01-18,Referral,Tablet,USA,Free,First Feature Use,6.0,64.0,6.0,0.0,Basic features work fine so far,3.6,0,1,1,0.0,,0.0,3.0
5354,2025-06-02,Paid,Desktop,USA,Free,Onboarding,6.0,24.0,1.0,,Basic features work fine so far,3.3,0,1,1,0.0,0.0,0.0,2.0
5355,2025-06-05,Referral,Mobile,India,Free,First Feature Use,9.0,63.0,7.0,1.0,The mobile app is surprisingly good,4.3,0,1,1,1.0,0.0,0.0,3.0
5356,2026-03-31,Organic,Desktop,Germany,Basic,Onboarding,5.0,31.0,3.0,1.0,Ok for basic use,2.6,0,0,1,0.0,0.0,12.0,13.0
5357,2025-10-27,Paid,Mobile,UK,Free,First Feature Use,9.0,60.0,3.0,0.0,Easy onboarding experience,4.7,0,1,1,2.0,1.0,0.0,6.0
5358,2025-08-02,Organic,Mobile,USA,Free,Onboarding,3.0,32.0,2.0,1.0,Meets minimum requirements,3.1,0,1,1,1.0,0.0,0.0,10.0
5359,2026-02-16,Organic,Tablet,UK,Free,Sign-up,2.0,20.0,1.0,0.0,Steep learning curve,1.4,0,1,0,1.0,0.0,0.0,3.0
5360,2025-04-29,Paid,Desktop,India,Basic,Onboarding,3.0,39.0,3.0,1.0,Need more time before upgrading,3.2,0,0,1,0.0,0.0,8.0,1.0
5361,2025-05-07,Paid,Mobile,India,Basic,Upgrade,18.0,61.0,7.0,0.0,Integration with Slack was seamless,4.8,1,0,1,0.0,0.0,0.0,10.0
5362,2025-05-24,Organic,Desktop,India,Free,Sign-up,2.0,24.0,1.0,0.0,Trial period too short,1.2,0,1,0,0.0,1.0,0.0,9.0
5363,2025-04-03,Organic,Mobile,USA,Free,Sign-up,2.0,10.0,1.0,0.0,Too many bugs on mobile,2.5,0,1,0,1.0,0.0,0.0,1.0
5364,2025-03-07,Paid,Mobile,USA,Basic,First Feature Use,7.0,46.0,6.0,2.0,"Works as expected, nothing special",2.9,0,0,1,1.0,1.0,7.0,4.0
5365,2025-11-01,Paid,Mobile,USA,Premium,Upgrade,22.0,138.0,16.0,0.0,Real-time sync is fast,4.4,1,0,1,2.0,0.0,0.0,21.0
5366,2025-04-29,Organic,Desktop,Canada,Free,Landing,2.0,11.0,0.0,0.0,Missing basic integrations,1.2,0,1,0,0.0,0.0,0.0,6.0
5367,2025-12-24,Referral,Desktop,UK,Free,Onboarding,3.0,39.0,1.0,1.0,Not blown away but not disappointed,2.8,0,1,1,0.0,0.0,0.0,7.0
5368,2026-01-07,Referral,Desktop,India,Free,Onboarding,3.0,39.0,3.0,1.0,Basic features work fine so far,2.6,0,1,1,1.0,0.0,0.0,9.0
5369,2025-12-12,Referral,Mobile,Germany,Premium,Upgrade,10.0,90.0,10.0,0.0,Onboarding tutorial was straightforward,4.7,1,0,1,1.0,2.0,0.0,21.0
5370,2026-03-24,Referral,Desktop,Germany,Free,Onboarding,3.0,21.0,1.0,3.0,No strong opinion yet,3.4,0,1,1,0.0,0.0,0.0,6.0
5371,2025-12-11,Organic,Mobile,USA,Free,Onboarding,5.0,43.0,2.0,0.0,Room for improvement in UI,2.9,0,1,1,,1.0,0.0,7.0
5372,2025-09-24,Referral,Mobile,USA,Free,First Feature Use,9.0,32.0,5.0,1.0,Onboarding tutorial was straightforward,4.8,0,1,1,2.0,0.0,0.0,1.0
5373,2025-06-12,Organic,Desktop,Germany,Free,Sign-up,4.0,14.0,1.0,0.0,Still exploring features,3.6,0,1,0,0.0,0.0,0.0,9.0
5374,2025-03-26,Organic,Mobile,Canada,Free,Landing,2.0,13.0,0.0,0.0,No dark mode,1.0,0,1,0,1.0,0.0,0.0,3.0
5375,2025-12-01,Referral,Desktop,UK,Premium,Upgrade,10.0,135.0,17.0,1.0,The dashboard analytics are extremely useful,4.1,1,0,1,1.0,0.0,0.0,28.0
5376,2026-02-15,Organic,Tablet,Germany,Basic,Upgrade,13.0,82.0,9.0,1.0,Love how everything is customisable,4.8,1,0,1,0.0,0.0,0.0,27.0
5377,2025-02-09,Paid,Mobile,USA,Free,Sign-up,4.0,24.0,0.0,0.0,Learning curve is medium,,0,1,0,1.0,0.0,0.0,1.0
5378,2025-05-08,Organic,Desktop,USA,Free,Landing,2.0,12.0,0.0,0.0,Pricing feels too expensive,1.9,0,1,0,0.0,0.0,0.0,4.0
5379,2026-03-04,Paid,Desktop,USA,Free,First Feature Use,,47.0,5.0,0.0,Could be better but not terrible,3.0,0,1,1,0.0,0.0,0.0,5.0
5380,2026-04-23,Paid,Mobile,India,Free,Landing,2.0,5.0,0.0,,No dark mode,2.0,0,1,0,0.0,0.0,0.0,2.0
5381,2025-12-19,Organic,Desktop,India,Free,Onboarding,4.0,27.0,3.0,0.0,Not sure if I'll continue,2.7,0,1,1,0.0,1.0,0.0,3.0
